source,source_name,target,target_name,weight
Aisa,Aisa,Roronoa_Zoro,Roronoa Zoro,26
Ashura_Doji,Ashura Doji,Brook,Brook,26
Ashura_Doji,Ashura Doji,Hyougoro,Hyougoro,26
Ashura_Doji,Ashura Doji,Trafalgar_D._Water_Law,Trafalgar D. Water Law,26
Atlas,Atlas,Usopp,Usopp,26
Bartholomew_Kuma,Bartholomew Kuma,Vegapunk,Vegapunk,26
Bartolomeo,Bartolomeo,Brook,Brook,26
Bartolomeo,Bartolomeo,Issho,Issho,26
Basil_Hawkins,Basil Hawkins,Franky,Franky,26
Basil_Hawkins,Basil Hawkins,Nico_Robin,Nico Robin,26
Bentham,Bentham,Nico_Robin,Nico Robin,26
Bian,Bian,Leo,Leo,26
Boa_Hancock,Boa Hancock,Edward_Newgate,Edward Newgate,26
Bomba,Bomba,Kabu,Kabu,26
Borsalino,Borsalino,Sentomaru,Sentomaru,26
Brook,Brook,Kaku,Kaku,26
Brook,Brook,Leo,Leo,26
Brook,Brook,Pekoms,Pekoms,26
Brook,Brook,Shishilian,Shishilian,26
Brook,Brook,Thriller_Bark,Thriller Bark,26
Capone_Bege,Capone Bege,Napoleon,Napoleon,26
Capone_Bege,Capone Bege,Usopp,Usopp,26
Capone_Pez,Capone Pez,Monkey_D._Luffy,Monkey D. Luffy,26
Carrot,Carrot,Charlotte_Katakuri,Charlotte Katakuri,26
Cavendish,Cavendish,Viola,Viola,26
Charlotte_Linlin,Charlotte Linlin,Killer,Killer,26
Charlotte_Linlin,Charlotte Linlin,Raizo,Raizo,26
Charlotte_Linlin,Charlotte Linlin,Shinobu,Shinobu,26
Charlotte_Linlin,Charlotte Linlin,Vito,Vito,26
Charlotte_Oven,Charlotte Oven,Jinbe,Jinbe,26
Charlotte_Oven,Charlotte Oven,Nami,Nami,26
Charlotte_Oven,Charlotte Oven,Sanji,Sanji,26
Charlotte_Pudding,Charlotte Pudding,Prometheus,Prometheus,26
Chimney,Chimney,Zambai,Zambai,26
Chinjao,Chinjao,Donquixote_Doflamingo,Donquixote Doflamingo,26
Chinjao,Chinjao,Hajrudin,Hajrudin,26
Chinjao,Chinjao,Kyros,Kyros,26
Chinjao,Chinjao,Usopp,Usopp,26
Conis,Conis,Sanji,Sanji,26
Conis,Conis,Usopp,Usopp,26
Crocodile,Crocodile,Emporio_Ivankov,Emporio Ivankov,26
Crocodile,Crocodile,Galdino,Galdino,26
Diamante,Diamante,Rebecca,Rebecca,26
Doran,Doran,Nico_Robin,Nico Robin,26
Dracule_Mihawk,Dracule Mihawk,Roronoa_Zoro,Roronoa Zoro,26
Dracule_Mihawk,Dracule Mihawk,Usopp,Usopp,26
Edward_Newgate,Edward Newgate,Roronoa_Zoro,Roronoa Zoro,26
Emporio_Ivankov,Emporio Ivankov,Sanji,Sanji,26
Eustass_Kid,Eustass Kid,Hyougoro,Hyougoro,26
Flapper,Flapper,Rebecca,Rebecca,26
Franky,Franky,Monkey_D._Garp,Monkey D. Garp,26
Franky,Franky,Scratchmen_Apoo,Scratchmen Apoo,26
Franky,Franky,Shishilian,Shishilian,26
Franky,Franky,Zeus,Zeus,26
Franky_Family,Franky Family,Iceburg,Iceburg,26
Gecko_Moria,Gecko Moria,Nico_Robin,Nico Robin,26
Gecko_Moria,Gecko Moria,Usopp,Usopp,26
Gem,Gem,Usopp,Usopp,26
Gomorrah,Gomorrah,Mozu_and_Kiwi,Mozu and Kiwi,26
Gomorrah,Gomorrah,Zambai,Zambai,26
Gonbe,Gonbe,Zambai,Zambai,26
Gotti,Gotti,Nami,Nami,26
Hack,Hack,Roronoa_Zoro,Roronoa Zoro,26
Hajrudin,Hajrudin,Trafalgar_D._Water_Law,Trafalgar D. Water Law,26
Hyougoro,Hyougoro,Trafalgar_D._Water_Law,Trafalgar D. Water Law,26
Iceburg,Iceburg,Tyrannosaurus,Tyrannosaurus,26
Ideo,Ideo,Sai,Sai,26
Inhel,Inhel,Roronoa_Zoro,Roronoa Zoro,26
Issho,Issho,Leo,Leo,26
Issho,Issho,Riku_Doldo_III,Riku Doldo III,26
Izou,Izou,Kawamatsu,Kawamatsu,26
Izou,Izou,Kikunojo,Kikunojo,26
Izou,Izou,Kin'emon,Kin'emon,26
Izou,Izou,Kouzuki_Momonosuke,Kouzuki Momonosuke,26
Izou,Izou,Nekomamushi,Nekomamushi,26
Jesus_Burgess,Jesus Burgess,Marshall_D._Teach,Marshall D. Teach,26
Jinbe,Jinbe,Stussy,Stussy,26
Jinbe,Jinbe,Vinsmoke_Niji,Vinsmoke Niji,26
Jinbe,Jinbe,Wadatsumi,Wadatsumi,26
Johnny,Johnny,Sanji,Sanji,26
Kaidou,Kaidou,King,King,26
Kaidou,Kaidou,Tama,Tama,26
Kaku,Kaku,Kumadori,Kumadori,26
Kawamatsu,Kawamatsu,Kurozumi_Orochi,Kurozumi Orochi,26
Kiev,Kiev,Nico_Robin,Nico Robin,26
Kiev,Kiev,Paulie,Paulie,26
Koala,Koala,Monkey_D._Luffy,Monkey D. Luffy,26
Kokoro,Kokoro,Tilestone,Tilestone,26
Kouzuki_Oden,Kouzuki Oden,Nekomamushi,Nekomamushi,26
Kouzuki_Oden,Kouzuki Oden,Raizo,Raizo,26
Kumadori,Kumadori,Sanji,Sanji,26
Kureha,Kureha,Tony_Tony_Chopper,Tony Tony Chopper,26
Kurozumi_Orochi,Kurozumi Orochi,Nico_Robin,Nico Robin,26
Kurozumi_Orochi,Kurozumi Orochi,Sanji,Sanji,26
Kurozumi_Orochi,Kurozumi Orochi,Usopp,Usopp,26
Kyros,Kyros,Sai,Sai,26
Leo,Leo,Wicca,Wicca,26
Lola,Lola,Roronoa_Zoro,Roronoa Zoro,26
Marco,Marco,Nico_Robin,Nico Robin,26
Marianne,Marianne,Sanji,Sanji,26
Monkey_D._Garp,Monkey D. Garp,Nico_Robin,Nico Robin,26
Monkey_D._Luffy,Monkey D. Luffy,Nojiko,Nojiko,26
Nami,Nami,Nojiko,Nojiko,26
Nami,Nami,Rebecca,Rebecca,26
Nami,Nami,Sodom,Sodom,26
Nami,Nami,Topman_Warcury,Topman Warcury,26
Nami,Nami,Ulti,Ulti,26
Napoleon,Napoleon,Vinsmoke_Reiju,Vinsmoke Reiju,26
Napoleon,Napoleon,Yamato,Yamato,26
Nekomamushi,Nekomamushi,Shinobu,Shinobu,26
Neptune,Neptune,Roronoa_Zoro,Roronoa Zoro,26
Neptune,Neptune,Sanji,Sanji,26
Nico_Robin,Nico Robin,Trebol,Trebol,26
Nojiko,Nojiko,Sanji,Sanji,26
Pekoms,Pekoms,Sanji,Sanji,26
Pekoms,Pekoms,Tony_Tony_Chopper,Tony Tony Chopper,26
Perona,Perona,Tony_Tony_Chopper,Tony Tony Chopper,26
Queen,Queen,Yamato,Yamato,26
Sai,Sai,Viola,Viola,26
Sind,Sind,Usopp,Usopp,26
Tank_Lepanto,Tank Lepanto,Usopp,Usopp,26
Vinsmoke_Judge,Vinsmoke Judge,Vinsmoke_Niji,Vinsmoke Niji,26
Yokozuna,Yokozuna,Zambai,Zambai,26
Aisa,Aisa,Gan_Fall,Gan Fall,25
Aisa,Aisa,Nico_Robin,Nico Robin,25
Aisa,Aisa,Tony_Tony_Chopper,Tony Tony Chopper,25
Aisa,Aisa,Wyper,Wyper,25
Arlong,Arlong,Hatchan,Hatchan,25
Ashura_Doji,Ashura Doji,Usopp,Usopp,25
Atlas,Atlas,Tony_Tony_Chopper,Tony Tony Chopper,25
Baby_5,Baby 5,Kin'emon,Kin'emon,25
Bartolomeo,Bartolomeo,Hack,Hack,25
Bartolomeo,Bartolomeo,Sabo,Sabo,25
Bentham,Bentham,Daz_Bonez,Daz Bonez,25
Bentham,Bentham,Galdino,Galdino,25
Bepo,Bepo,Jean_Bart,Jean Bart,25
Blue_Gilly,Blue Gilly,Monkey_D._Luffy,Monkey D. Luffy,25
Blueno,Blueno,Paulie,Paulie,25
Boa_Hancock,Boa Hancock,Buggy,Buggy,25
Bomba,Bomba,Cotton,Cotton,25
Bomba,Bomba,Wicca,Wicca,25
Borsalino,Borsalino,Jewelry_Bonney,Jewelry Bonney,25
Brogy,Brogy,Jewelry_Bonney,Jewelry Bonney,25
Brogy,Brogy,Yamato,Yamato,25
Brook,Brook,Charlotte_Smoothie,Charlotte Smoothie,25
Brook,Brook,Lola,Lola,25
Brook,Brook,Sentomaru,Sentomaru,25
Brook,Brook,Tamago,Tamago,25
Brook,Brook,Vito,Vito,25
Buggy,Buggy,Edward_Newgate,Edward Newgate,25
Buggy,Buggy,Shanks,Shanks,25
Caesar_Clown,Caesar Clown,Monet,Monet,25
Carrot,Carrot,Charlotte_Mont-d'Or,Charlotte Mont-d'Or,25
Carrot,Carrot,Kaidou,Kaidou,25
Carrot,Carrot,Vito,Vito,25
Cavendish,Cavendish,Gatz,Gatz,25
Charlotte_Brûlée,Charlotte Brûlée,Napoleon,Napoleon,25
Charlotte_Brûlée,Charlotte Brûlée,Pedro,Pedro,25
Charlotte_Daifuku,Charlotte Daifuku,Charlotte_Linlin,Charlotte Linlin,25
Charlotte_Katakuri,Charlotte Katakuri,Charlotte_Perospero,Charlotte Perospero,25
Charlotte_Linlin,Charlotte Linlin,Inuarashi,Inuarashi,25
Charlotte_Linlin,Charlotte Linlin,Kawamatsu,Kawamatsu,25
Charlotte_Linlin,Charlotte Linlin,Tama,Tama,25
Charlotte_Linlin,Charlotte Linlin,Vinsmoke_Yonji,Vinsmoke Yonji,25
Charlotte_Oven,Charlotte Oven,Tony_Tony_Chopper,Tony Tony Chopper,25
Chimney,Chimney,Rob_Lucci,Rob Lucci,25
Chinjao,Chinjao,Riku_Doldo_III,Riku Doldo III,25
Crocodile,Crocodile,Portgas_D._Ace,Portgas D. Ace,25
Daz_Bonez,Daz Bonez,Roronoa_Zoro,Roronoa Zoro,25
Daz_Bonez,Daz Bonez,Sanji,Sanji,25
Diamante,Diamante,Nico_Robin,Nico Robin,25
Doc_Q,Doc Q,Marshall_D._Teach,Marshall D. Teach,25
Donquixote_Doflamingo,Donquixote Doflamingo,Flapper,Flapper,25
Donquixote_Doflamingo,Donquixote Doflamingo,Pica,Pica,25
Donquixote_Doflamingo,Donquixote Doflamingo,Sai,Sai,25
Dorry,Dorry,Yamato,Yamato,25
Dracule_Mihawk,Dracule Mihawk,Jinbe,Jinbe,25
Dracule_Mihawk,Dracule Mihawk,Sanji,Sanji,25
Edward_Newgate,Edward Newgate,Jozu,Jozu,25
Edward_Newgate,Edward Newgate,Sakazuki,Sakazuki,25
Edward_Newgate,Edward Newgate,Sanji,Sanji,25
Emporio_Ivankov,Emporio Ivankov,Franky,Franky,25
Emporio_Ivankov,Emporio Ivankov,Tony_Tony_Chopper,Tony Tony Chopper,25
Enel,Enel,Franky,Franky,25
Enel,Enel,Wyper,Wyper,25
Eustass_Kid,Eustass Kid,Shinobu,Shinobu,25
Flapper,Flapper,Roronoa_Zoro,Roronoa Zoro,25
Flapper,Flapper,Wicca,Wicca,25
Franky,Franky,Gomorrah,Gomorrah,25
Franky,Franky,Lola,Lola,25
Franky_Family,Franky Family,Schollzo,Schollzo,25
Fukurou,Fukurou,Nico_Robin,Nico Robin,25
Gem,Gem,Sanji,Sanji,25
Genzo,Genzo,Monkey_D._Luffy,Monkey D. Luffy,25
Genzo,Genzo,Nami,Nami,25
Genzo,Genzo,Sanji,Sanji,25
Gol_D._Roger,Gol D. Roger,Silvers_Rayleigh,Silvers Rayleigh,25
Gonbe,Gonbe,Rob_Lucci,Rob Lucci,25
Gotti,Gotti,Jinbe,Jinbe,25
Hack,Hack,Viola,Viola,25
Hajrudin,Hajrudin,Ideo,Ideo,25
Hajrudin,Hajrudin,Jinbe,Jinbe,25
Hattori,Hattori,Kumadori,Kumadori,25
Hattori,Hattori,Mozu_and_Kiwi,Mozu and Kiwi,25
Hody_Jones,Hody Jones,Jinbe,Jinbe,25
Hody_Jones,Hody Jones,Neptune,Neptune,25
Hody_Jones,Hody Jones,Usopp,Usopp,25
Iceburg,Iceburg,Kokoro,Kokoro,25
Inuarashi,Inuarashi,Wanda,Wanda,25
Izou,Izou,Kaidou,Kaidou,25
Izou,Izou,Raizo,Raizo,25
Izou,Izou,Tony_Tony_Chopper,Tony Tony Chopper,25
Izou,Izou,Usopp,Usopp,25
Jeet,Jeet,Monkey_D._Luffy,Monkey D. Luffy,25
Jinbe,Jinbe,Kuzan,Kuzan,25
Jinbe,Jinbe,Queen,Queen,25
Jinbe,Jinbe,Vinsmoke_Judge,Vinsmoke Judge,25
Kiev,Kiev,Schollzo,Schollzo,25
Kikunojo,Kikunojo,Kouzuki_Oden,Kouzuki Oden,25
Killer,Killer,Kin'emon,Kin'emon,25
Kokoro,Kokoro,Peepley_Lulu,Peepley Lulu,25
Kouzuki_Hiyori,Kouzuki Hiyori,Shinobu,Shinobu,25
Kouzuki_Hiyori,Kouzuki Hiyori,Toko,Toko,25
Kumadori,Kumadori,Roronoa_Zoro,Roronoa Zoro,25
Kureha,Kureha,Monkey_D._Luffy,Monkey D. Luffy,25
Kuzan,Kuzan,Monkey_D._Garp,Monkey D. Garp,25
Kyros,Kyros,Sanji,Sanji,25
Matsuge,Matsuge,Nami,Nami,25
Matsuge,Matsuge,Nefertari_Vivi,Nefertari Vivi,25
Minister_of_the_Right,Minister of the Right,Shirahoshi,Shirahoshi,25
Mocha,Mocha,Monkey_D._Luffy,Monkey D. Luffy,25
Monet,Monet,Roronoa_Zoro,Roronoa Zoro,25
Monet,Monet,Sanji,Sanji,25
Monkey_D._Dragon,Monkey D. Dragon,Usopp,Usopp,25
Monkey_D._Luffy,Monkey D. Luffy,Tank_Lepanto,Tank Lepanto,25
Monkey_D._Luffy,Monkey D. Luffy,Ulti,Ulti,25
Monkey_D._Luffy,Monkey D. Luffy,Wadatsumi,Wadatsumi,25
Mozu_and_Kiwi,Mozu and Kiwi,Sodom,Sodom,25
Mozu_and_Kiwi,Mozu and Kiwi,Tamagon,Tamagon,25
Nami,Nami,Perona,Perona,25
Nami,Nami,Sabo,Sabo,25
Nami,Nami,Tyrannosaurus,Tyrannosaurus,25
Nami,Nami,Yosaku,Yosaku,25
Nefertari_Cobra,Nefertari Cobra,Nico_Robin,Nico Robin,25
Nefertari_Vivi,Nefertari Vivi,Wapol,Wapol,25
Nojiko,Nojiko,Usopp,Usopp,25
Orlumbus,Orlumbus,Sai,Sai,25
Perona,Perona,Roronoa_Zoro,Roronoa Zoro,25
Queen,Queen,Trafalgar_D._Water_Law,Trafalgar D. Water Law,25
Rebecca,Rebecca,Sanji,Sanji,25
Rebecca,Rebecca,Tony_Tony_Chopper,Tony Tony Chopper,25
Roronoa_Zoro,Roronoa Zoro,Sind,Sind,25
Roronoa_Zoro,Roronoa Zoro,Wicca,Wicca,25
Sabo,Sabo,Sanji,Sanji,25
Sanji,Sanji,Topman_Warcury,Topman Warcury,25
Schollzo,Schollzo,Zambai,Zambai,25
Scratchmen_Apoo,Scratchmen Apoo,Trafalgar_D._Water_Law,Trafalgar D. Water Law,25
Sengoku,Sengoku,Usopp,Usopp,25
Sind,Sind,Tony_Tony_Chopper,Tony Tony Chopper,25
Sodom,Sodom,Zambai,Zambai,25
Stussy,Stussy,Tony_Tony_Chopper,Tony Tony Chopper,25
Tamago,Tamago,Tony_Tony_Chopper,Tony Tony Chopper,25
Tamagon,Tamagon,Usopp,Usopp,25
Tony_Tony_Chopper,Tony Tony Chopper,Topman_Warcury,Topman Warcury,25
Topman_Warcury,Topman Warcury,Usopp,Usopp,25
Aisa,Aisa,Enel,Enel,24
Ashura_Doji,Ashura Doji,Nico_Robin,Nico Robin,24
Baby_5,Baby 5,Chinjao,Chinjao,24
Baby_5,Baby 5,Kyros,Kyros,24
Bartholomew_Kuma,Bartholomew Kuma,Monkey_D._Dragon,Monkey D. Dragon,24
Bentham,Bentham,Nefertari_Vivi,Nefertari Vivi,24
Bepo,Bepo,Inuarashi,Inuarashi,24
Boa_Hancock,Boa Hancock,Tony_Tony_Chopper,Tony Tony Chopper,24
Boa_Hancock,Boa Hancock,Usopp,Usopp,24
Brogy,Brogy,Kashii,Kashii,24
Brook,Brook,Hajrudin,Hajrudin,24
Cabaji,Cabaji,Mohji,Mohji,24
Caesar_Clown,Caesar Clown,Doran,Doran,24
Carrot,Carrot,Gotti,Gotti,24
Carrot,Carrot,Kikunojo,Kikunojo,24
Carrot,Carrot,Vinsmoke_Niji,Vinsmoke Niji,24
Cavendish,Cavendish,Leo,Leo,24
Chaka,Chaka,Nefertari_Cobra,Nefertari Cobra,24
Charlotte_Brûlée,Charlotte Brûlée,Vinsmoke_Reiju,Vinsmoke Reiju,24
Charlotte_Chiffon,Charlotte Chiffon,Vito,Vito,24
Charlotte_Daifuku,Charlotte Daifuku,Charlotte_Perospero,Charlotte Perospero,24
Charlotte_Daifuku,Charlotte Daifuku,Napoleon,Napoleon,24
Charlotte_Linlin,Charlotte Linlin,Nekomamushi,Nekomamushi,24
Charlotte_Linlin,Charlotte Linlin,Vinsmoke_Ichiji,Vinsmoke Ichiji,24
Charlotte_Mont-d'Or,Charlotte Mont-d'Or,Charlotte_Perospero,Charlotte Perospero,24
Charlotte_Perospero,Charlotte Perospero,Pedro,Pedro,24
Chimney,Chimney,Tilestone,Tilestone,24
Cotton,Cotton,Leo,Leo,24
Denjiro,Denjiro,Kanjuro,Kanjuro,24
Denjiro,Denjiro,Kouzuki_Oden,Kouzuki Oden,24
Diamante,Diamante,Gladius,Gladius,24
Diamante,Diamante,Trafalgar_D._Water_Law,Trafalgar D. Water Law,24
Doc_Q,Doc Q,Van_Augur,Van Augur,24
Doran,Doran,Roronoa_Zoro,Roronoa Zoro,24
Doran,Doran,Tony_Tony_Chopper,Tony Tony Chopper,24
Doran,Doran,Usopp,Usopp,24
Dorry,Dorry,Kashii,Kashii,24
Edward_Newgate,Edward Newgate,Nami,Nami,24
Edward_Newgate,Edward Newgate,Tony_Tony_Chopper,Tony Tony Chopper,24
Emporio_Ivankov,Emporio Ivankov,Monkey_D._Garp,Monkey D. Garp,24
Emporio_Ivankov,Emporio Ivankov,Nami,Nami,24
Emporio_Ivankov,Emporio Ivankov,Nico_Robin,Nico Robin,24
Emporio_Ivankov,Emporio Ivankov,Usopp,Usopp,24
Eustass_Kid,Eustass Kid,Queen,Queen,24
Flapper,Flapper,Kabu,Kabu,24
Franky,Franky,Sodom,Sodom,24
Franky,Franky,Tamagon,Tamagon,24
Fukaboshi,Fukaboshi,Jinbe,Jinbe,24
Fukurou,Fukurou,Hattori,Hattori,24
Fukurou,Fukurou,Usopp,Usopp,24
Genzo,Genzo,Usopp,Usopp,24
Gonbe,Gonbe,Tilestone,Tilestone,24
Hajrudin,Hajrudin,Riku_Doldo_III,Riku Doldo III,24
Hatchan,Hatchan,Nefertari_Vivi,Nefertari Vivi,24
Hattori,Hattori,Iceburg,Iceburg,24
Hody_Jones,Hody Jones,Nami,Nami,24
Inhel,Inhel,Kabu,Kabu,24
Inhel,Inhel,Riku_Doldo_III,Riku Doldo III,24
Inhel,Inhel,Viola,Viola,24
Inuarashi,Inuarashi,Jack,Jack,24
Issho,Issho,Sai,Sai,24
Izou,Izou,Nami,Nami,24
Izou,Izou,Nico_Robin,Nico Robin,24
Jesus_Burgess,Jesus Burgess,Van_Augur,Van Augur,24
Jinbe,Jinbe,Nekomamushi,Nekomamushi,24
Jinbe,Jinbe,Vito,Vito,24
Johnny,Johnny,Roronoa_Zoro,Roronoa Zoro,24
Johnny,Johnny,Usopp,Usopp,24
Jozu,Jozu,Marco,Marco,24
Kaidou,Kaidou,Kouzuki_Hiyori,Kouzuki Hiyori,24
Kaidou,Kaidou,Zeus,Zeus,24
Kanjuro,Kanjuro,Kurozumi_Orochi,Kurozumi Orochi,24
Kawamatsu,Kawamatsu,Kouzuki_Oden,Kouzuki Oden,24
Kouzuki_Hiyori,Kouzuki Hiyori,Trafalgar_D._Water_Law,Trafalgar D. Water Law,24
Kouzuki_Momonosuke,Kouzuki Momonosuke,Shishilian,Shishilian,24
Krieg,Krieg,Monkey_D._Luffy,Monkey D. Luffy,24
Krieg,Krieg,Sanji,Sanji,24
Kurozumi_Orochi,Kurozumi Orochi,Trafalgar_D._Water_Law,Trafalgar D. Water Law,24
Kuzan,Kuzan,Sengoku,Sengoku,24
Leo,Leo,Mansherry,Mansherry,24
Leo,Leo,Rampo,Rampo,24
Leo,Leo,Sabo,Sabo,24
Leo,Leo,Sai,Sai,24
Lola,Lola,Nico_Robin,Nico Robin,24
Macro,Macro,Nico_Robin,Nico Robin,24
Marshall_D._Teach,Marshall D. Teach,Shanks,Shanks,24
Matsuge,Matsuge,Monkey_D._Luffy,Monkey D. Luffy,24
Matsuge,Matsuge,Roronoa_Zoro,Roronoa Zoro,24
Matsuge,Matsuge,Sanji,Sanji,24
Matsuge,Matsuge,Tony_Tony_Chopper,Tony Tony Chopper,24
Matsuge,Matsuge,Usopp,Usopp,24
Minister_of_the_Left,Minister of the Left,Neptune,Neptune,24
Minister_of_the_Left,Minister of the Left,Shirahoshi,Shirahoshi,24
Mocha,Mocha,Nami,Nami,24
Mocha,Mocha,Sind,Sind,24
Monkey_D._Dragon,Monkey D. Dragon,Sabo,Sabo,24
Monkey_D._Luffy,Monkey D. Luffy,Vergo,Vergo,24
Nami,Nami,Schollzo,Schollzo,24
Napoleon,Napoleon,Queen,Queen,24
Nefertari_Vivi,Nefertari Vivi,Pell,Pell,24
Nico_Robin,Nico Robin,Tamagon,Tamagon,24
Pedro,Pedro,Roronoa_Zoro,Roronoa Zoro,24
Pedro,Pedro,Vinsmoke_Reiju,Vinsmoke Reiju,24
Portgas_D._Ace,Portgas D. Ace,Sakazuki,Sakazuki,24
Roronoa_Zoro,Roronoa Zoro,Sentomaru,Sentomaru,24
Roronoa_Zoro,Roronoa Zoro,Yosaku,Yosaku,24
Sakazuki,Sakazuki,Sanji,Sanji,24
Sanji,Sanji,Shishilian,Shishilian,24
Tony_Tony_Chopper,Tony Tony Chopper,Tristan,Tristan,24
Trafalgar_D._Water_Law,Trafalgar D. Water Law,Wicca,Wicca,24
Ulti,Ulti,Usopp,Usopp,24
Usopp,Usopp,Wicca,Wicca,24
Usopp,Usopp,Yosaku,Yosaku,24
Vinsmoke_Judge,Vinsmoke Judge,Vinsmoke_Yonji,Vinsmoke Yonji,24
Yamato,Yamato,Zeus,Zeus,24
Absalom,Absalom,Nami,Nami,23
Absalom,Absalom,Thriller_Bark,Thriller Bark,23
Absalom,Absalom,Tony_Tony_Chopper,Tony Tony Chopper,23
Aisa,Aisa,Conis,Conis,23
Arlong,Arlong,Kuroobi,Kuroobi,23
Ashura_Doji,Ashura Doji,Franky,Franky,23
Ashura_Doji,Ashura Doji,Kurozumi_Orochi,Kurozumi Orochi,23
Baby_5,Baby 5,Nami,Nami,23
Baby_5,Baby 5,Sai,Sai,23
Baby_5,Baby 5,Tony_Tony_Chopper,Tony Tony Chopper,23
Bartholomew_Kuma,Bartholomew Kuma,Boa_Hancock,Boa Hancock,23
Bartholomew_Kuma,Bartholomew Kuma,Edward_Newgate,Edward Newgate,23
Bartolomeo,Bartolomeo,Inhel,Inhel,23
Basil_Hawkins,Basil Hawkins,Eustass_Kid,Eustass Kid,23
Basil_Hawkins,Basil Hawkins,X_Drake,X Drake,23
Bian,Bian,Monkey_D._Luffy,Monkey D. Luffy,23
Blueno,Blueno,Jabra,Jabra,23
Boa_Hancock,Boa Hancock,Brook,Brook,23
Boa_Hancock,Boa Hancock,Donquixote_Doflamingo,Donquixote Doflamingo,23
Boa_Hancock,Boa Hancock,Sengoku,Sengoku,23
Bomba,Bomba,Rampo,Rampo,23
Bomba,Bomba,Sanji,Sanji,23
Bomba,Bomba,Trafalgar_D._Water_Law,Trafalgar D. Water Law,23
Boo,Boo,Chinjao,Chinjao,23
Boo,Boo,Monkey_D._Luffy,Monkey D. Luffy,23
Borsalino,Borsalino,Portgas_D._Ace,Portgas D. Ace,23
Borsalino,Borsalino,Sengoku,Sengoku,23
Brogy,Brogy,Oimo,Oimo,23
Brook,Brook,Gotti,Gotti,23
Brook,Brook,Izou,Izou,23
Brook,Brook,Jaygarcia_Saturn,Jaygarcia Saturn,23
Brook,Brook,Kurozumi_Orochi,Kurozumi Orochi,23
Brook,Brook,Sabo,Sabo,23
Brook,Brook,Sakazuki,Sakazuki,23
Brownbeard,Brownbeard,Monkey_D._Luffy,Monkey D. Luffy,23
Brownbeard,Brownbeard,Nami,Nami,23
Buggy,Buggy,Sengoku,Sengoku,23
Caesar_Clown,Caesar Clown,Sind,Sind,23
Capone_Bege,Capone Bege,Charlotte_Perospero,Charlotte Perospero,23
Caribou,Caribou,Donquixote_Doflamingo,Donquixote Doflamingo,23
Caribou,Caribou,Kouzuki_Momonosuke,Kouzuki Momonosuke,23
Carrot,Carrot,Raizo,Raizo,23
Carrot,Carrot,Shinobu,Shinobu,23
Carrot,Carrot,Shishilian,Shishilian,23
Chaka,Chaka,Sanji,Sanji,23
Charlotte_Brûlée,Charlotte Brûlée,Charlotte_Pudding,Charlotte Pudding,23
Charlotte_Chiffon,Charlotte Chiffon,Napoleon,Napoleon,23
Charlotte_Daifuku,Charlotte Daifuku,Monkey_D._Luffy,Monkey D. Luffy,23
Charlotte_Daifuku,Charlotte Daifuku,Nami,Nami,23
Charlotte_Linlin,Charlotte Linlin,Gotti,Gotti,23
Charlotte_Linlin,Charlotte Linlin,Hyougoro,Hyougoro,23
Charlotte_Linlin,Charlotte Linlin,Kurozumi_Orochi,Kurozumi Orochi,23
Charlotte_Perospero,Charlotte Perospero,Charlotte_Smoothie,Charlotte Smoothie,23
Charlotte_Pudding,Charlotte Pudding,Zeus,Zeus,23
Charlotte_Smoothie,Charlotte Smoothie,Jinbe,Jinbe,23
Chimney,Chimney,Gomorrah,Gomorrah,23
Chimney,Chimney,Peepley_Lulu,Peepley Lulu,23
Chimney,Chimney,Sodom,Sodom,23
Conis,Conis,Pierre,Pierre,23
Conis,Conis,Wyper,Wyper,23
Cotton,Cotton,Inhel,Inhel,23
Dalton,Dalton,Monkey_D._Luffy,Monkey D. Luffy,23
Daz_Bonez,Daz Bonez,Tony_Tony_Chopper,Tony Tony Chopper,23
Denjiro,Denjiro,Eustass_Kid,Eustass Kid,23
Diamante,Diamante,Pica,Pica,23
Doc_Q,Doc Q,Monkey_D._Luffy,Monkey D. Luffy,23
Donquixote_Doflamingo,Donquixote Doflamingo,Dracule_Mihawk,Dracule Mihawk,23
Donquixote_Doflamingo,Donquixote Doflamingo,Gatz,Gatz,23
Donquixote_Doflamingo,Donquixote Doflamingo,Gladius,Gladius,23
Donquixote_Doflamingo,Donquixote Doflamingo,Hajrudin,Hajrudin,23
Donquixote_Doflamingo,Donquixote Doflamingo,Kabu,Kabu,23
Donquixote_Doflamingo,Donquixote Doflamingo,Kouzuki_Momonosuke,Kouzuki Momonosuke,23
Donquixote_Doflamingo,Donquixote Doflamingo,Sakazuki,Sakazuki,23
Doran,Doran,Mocha,Mocha,23
Doran,Doran,Sanji,Sanji,23
Dorry,Dorry,Jewelry_Bonney,Jewelry Bonney,23
Dorry,Dorry,Oimo,Oimo,23
Edward_Newgate,Edward Newgate,Usopp,Usopp,23
Elizabello_II,Elizabello II,Sai,Sai,23
Emporio_Ivankov,Emporio Ivankov,Roronoa_Zoro,Roronoa Zoro,23
Ethanbaron_V._Nusjuro,Ethanbaron V. Nusjuro,Nami,Nami,23
Eustass_Kid,Eustass Kid,Inuarashi,Inuarashi,23
Flapper,Flapper,Trafalgar_D._Water_Law,Trafalgar D. Water Law,23
Franky,Franky,Hack,Hack,23
Franky,Franky,Marco,Marco,23
Franky,Franky,Sai,Sai,23
Franky,Franky,Sind,Sind,23
Franky,Franky,Wicca,Wicca,23
